montante_financiado,prazo,taxa_de_juros,parcela,tempo_de_emprego,propriedade_de_casa,renda_anual,status_de_verificacao,status_do_emprestimo,finalidade,divida_sobre_renda,inadimplencias_2_anos,score_de_credito,numero_de_dependentes,anos_na_residencia_atual
19895.0,Curto,10.6%,658.0799999999999,menos de 1 ano,Empréstimo,107000.0,Não Verificado,Pago,Consolidação de Dívida,12.0%,0,433.19640179910044,0,5
19992.0,Curto,13.5%,685.14,2 anos,Empréstimo,64000.0,Verificado,Não Pago,Pequena Empresa,7.5%,0,353.3311677494586,3,5
12139.0,Longo,15.2%,294.0,7 anos,Empréstimo,64240.0,Não Verificado,Não Pago,Consolidação de Dívida,6.5%,0,350.3471597534566,2,12
10223.0,Longo,6.9%,204.48,4 anos,Empréstimo,58000.0,Verificado,Não Pago,Outro,14.0%,0,372.93136764950856,4,7
9139.0,Curto,16.5%,330.63,menos de 1 ano,Alugado,30000.0,Não Verificado,Pago,Mudança,21.6%,0,344.0656338497418,0,7
9086.0,Curto,5.4%,278.68,mais de 10 anos,Empréstimo,75000.0,Não Verificado,Não Pago,Outro,11.6%,0,465.064134599367,9,9
9340.0,Curto,6.0%,287.77,mais de 10 anos,Empréstimo,59000.0,Verificado,Pago,Melhoria da Casa,2.8%,0,464.9980009995003,1,7
15092.0,Curto,6.6%,460.9,3 anos,Próprio,28000.0,Não Verificado,Pago,Melhoria da Casa,2.7%,0,319.9323671497585,8,3
19937.0,Longo,15.3%,479.18,mais de 10 anos,Próprio,76216.0,Verificado,Não Pago,Consolidação de Dívida,10.8%,0,545.1451607529568,1,12
19932.0,Curto,12.2%,667.28,6 anos,Alugado,52866.0,Fonte Verificada,Pago,Consolidação de Dívida,22.9%,0,296.58927203065133,1,5
5108.0,Curto,9.6%,162.91,8 anos,Empréstimo,63000.0,Fonte Verificada,Pago,Cartão de Crédito,20.2%,0,443.2645343994669,2,11
13909.0,Longo,15.2%,344.49,2 anos,Alugado,23000.0,Verificado,Não Pago,Pequena Empresa,8.9%,0,285.5992003998001,2,1
3969.0,Curto,8.9%,132.92,menos de 1 ano,Alugado,37860.0,Fonte Verificada,Não Pago,Mudança,6.1%,0,433.58937198067633,5,11
6000.0,Curto,6.6%,187.42999999999998,2 anos,Alugado,19000.0,Fonte Verificada,Pago,Consolidação de Dívida,17.9%,0,279.3326669998334,5,12
9953.0,Longo,14.5%,237.31,7 anos,Empréstimo,39000.0,Não Verificado,Não Pago,Consolidação de Dívida,20.5%,0,272.6653339996668,0,10
11176.0,Curto,11.0%,374.73,mais de 10 anos,Empréstimo,57900.0,Verificado,Pago,Consolidação de Dívida,17.0%,1,384.9247043145094,5,1
4949.0,Curto,16.0%,183.97,1 ano,Alugado,33000.0,Fonte Verificada,Não Pago,Mudança,2.4%,0,327.2655338997168,2,9
3556.0,Curto,13.0%,125.64,4 anos,Empréstimo,65000.0,Não Verificado,Não Pago,Consolidação de Dívida,12.4%,0,520.3978010994502,7,9
1113.0,Curto,10.0%,41.1,,Alugado,15728.0,Não Verificado,Não Pago,Cartão de Crédito,23.3%,0,297.1146426786607,3,11
12334.0,Longo,19.7%,335.9,1 ano,Alugado,54000.0,Fonte Verificada,Pago,Pequena Empresa,12.6%,0,366.6648342495419,1,5
1898.0,Curto,6.0%,68.14,4 anos,Empréstimo,35000.0,Não Verificado,Pago,Consolidação de Dívida,9.7%,0,345.39880059970017,3,6
4667.0,Curto,14.8%,168.58,menos de 1 ano,Alugado,32000.0,Fonte Verificada,Pago,Consolidação de Dívida,18.4%,1,491.1989005497251,5,6
25128.0,Curto,17.9%,902.55,1 ano,Outro,83000.0,Verificado,Não Pago,Pequena Empresa,4.9%,0,508.59720139930033,1,9
6962.0,Longo,17.2%,182.42,mais de 10 anos,Empréstimo,82000.0,Verificado,Não Pago,Casamento,10.4%,0,326.53056804930867,0,7
11063.0,Longo,11.5%,251.12,1 ano,Alugado,24000.0,Não Verificado,Pago,Compra Importante,18.4%,0,486.6658337497918,7,8
7600.0,Curto,16.4%,266.65000000000003,menos de 1 ano,Alugado,53000.0,Fonte Verificada,Pago,Consolidação de Dívida,13.3%,0,378.59820089955025,4,8
5107.0,Curto,10.6%,172.04,6 anos,Empréstimo,27688.0,Não Verificado,Pago,Consolidação de Dívida,14.0%,1,352.91157754456106,1,2
8085.0,Curto,11.4%,267.5,7 anos,Alugado,29000.0,Não Verificado,Pago,Consolidação de Dívida,13.6%,0,459.99900049975014,0,12
6021.0,Curto,7.7%,192.0,5 anos,Próprio,102000.0,Não Verificado,Pago,Carro,14.6%,0,544.8632350491421,4,9
14916.0,Longo,18.7%,390.53999999999996,mais de 10 anos,Alugado,63129.36,Verificado,Não Pago,Consolidação de Dívida,7.7%,0,264.27315408962187,1,7
8415.0,Curto,11.0%,278.31,mais de 10 anos,Empréstimo,51000.0,Não Verificado,Pago,Consolidação de Dívida,18.6%,0,283.46493419956687,1,10
15078.0,Curto,12.9%,509.78,menos de 1 ano,Alugado,36000.0,Não Verificado,Pago,Consolidação de Dívida,22.0%,0,488.4654339496918,3,4
1392.0,Curto,11.1%,56.09,6 anos,Alugado,14496.0,Não Verificado,Não Pago,Outro,20.4%,0,508.0325503914709,5,3
34945.0,Longo,22.4%,980.05,mais de 10 anos,Alugado,145000.0,Verificado,Não Pago,Cartão de Crédito,12.9%,0,280.72846909878393,2,7
4309.0,Longo,12.7%,99.56,mais de 10 anos,Empréstimo,54600.0,Verificado,Pago,Cartão de Crédito,24.6%,0,531.7048142595369,1,7
7887.0,Curto,7.3%,252.64000000000001,mais de 10 anos,Alugado,81000.0,Fonte Verificada,Não Pago,Compra Importante,10.8%,1,281.463934699317,5,7
5879.0,Curto,10.8%,199.38,3 anos,Alugado,48500.0,Não Verificado,Pago,Consolidação de Dívida,5.3%,0,462.2983508245877,0,8
10896.0,Curto,6.9%,336.48999999999995,mais de 10 anos,Empréstimo,74000.0,Não Verificado,Pago,Cartão de Crédito,15.2%,0,442.9975012493753,7,4
21961.0,Curto,14.1%,760.5600000000001,1 ano,Próprio,59000.0,Fonte Verificada,Pago,Casamento,9.1%,0,282.9980009995003,0,11
13997.0,Curto,13.0%,477.48,6 anos,Alugado,45400.0,Fonte Verificada,Pago,Consolidação de Dívida,9.8%,0,302.09178743961354,2,7
8065.0,Curto,14.7%,285.32,mais de 10 anos,Alugado,33000.0,Fonte Verificada,Não Pago,Consolidação de Dívida,18.4%,1,341.2655338997168,1,6
10020.0,Curto,19.4%,378.6,3 anos,Alugado,31000.0,Verificado,Não Pago,Compra Importante,13.9%,0,299.13226719973346,1,8
8000.0,Curto,15.2%,279.60999999999996,6 anos,Alugado,51000.0,Fonte Verificada,Não Pago,Consolidação de Dívida,14.5%,0,436.46493419956687,1,5
15143.0,Curto,12.9%,509.33,6 anos,Empréstimo,113000.0,Verificado,Pago,Consolidação de Dívida,8.3%,0,481.59620189905047,2,1
2467.0,Curto,10.6%,87.92,3 anos,Próprio,23000.0,Não Verificado,Pago,Outro,17.6%,0,465.5992003998001,1,7
35093.0,Longo,23.1%,993.16,3 anos,Empréstimo,221000.0,Fonte Verificada,Não Pago,Melhoria da Casa,18.4%,0,516.792603698151,1,1
13977.0,Longo,7.5%,285.52000000000004,mais de 10 anos,Alugado,43000.0,Verificado,Pago,Consolidação de Dívida,12.2%,0,454.9318673996335,0,5
16019.0,Curto,16.8%,571.57,mais de 10 anos,Empréstimo,141000.0,Fonte Verificada,Pago,Consolidação de Dívida,21.0%,0,495.46193569881723,4,7
11041.0,Longo,10.4%,241.38,menos de 1 ano,Empréstimo,74000.0,Verificado,Pago,Cartão de Crédito,20.5%,0,365.9975012493753,0,4
4751.0,Longo,10.0%,107.76,menos de 1 ano,Empréstimo,56000.0,Não Verificado,Não Pago,Consolidação de Dívida,18.2%,0,285.79810094952524,1,8
8057.0,Curto,6.6%,245.64,4 anos,Alugado,31000.0,Não Verificado,Pago,Casa,15.2%,0,298.13226719973346,1,4
4019.0,Curto,14.7%,138.47,menos de 1 ano,Alugado,47000.0,Verificado,Pago,Mudança,22.4%,0,313.1984007996002,7,9
2886.0,Curto,5.8%,99.19999999999999,2 anos,Alugado,78000.0,Fonte Verificada,Pago,Cartão de Crédito,17.3%,0,444.264034649342,1,5
1994.0,Curto,11.5%,69.32000000000001,5 anos,Alugado,42000.0,Fonte Verificada,Pago,Consolidação de Dívida,1.2%,0,394.86523404964186,1,1
11122.0,Curto,9.2%,354.84,8 anos,Alugado,106000.0,Não Verificado,Pago,Consolidação de Dívida,13.5%,0,316.1297684491088,4,8
13688.0,Longo,18.8%,356.1,menos de 1 ano,Alugado,41004.0,Verificado,Não Pago,Outro,12.4%,0,434.79886723305015,0,4
10896.0,Curto,11.9%,369.84,9 anos,Alugado,71996.0,Fonte Verificada,Pago,Consolidação de Dívida,12.4%,1,375.863968015992,6,8
16110.0,Curto,9.2%,514.22,2 anos,Empréstimo,253000.0,Verificado,Não Pago,Cartão de Crédito,20.1%,0,319.9248708978844,1,6
15120.0,Curto,14.1%,521.97,9 anos,Empréstimo,92000.0,Verificado,Pago,Consolidação de Dívida,16.8%,0,415.1969015492254,5,8
13969.0,Curto,14.7%,492.49,mais de 10 anos,Empréstimo,80000.0,Verificado,Não Pago,Consolidação de Dívida,26.0%,0,358.39730134932535,0,1
11897.0,Longo,16.9%,302.2,4 anos,Empréstimo,50200.0,Não Verificado,Não Pago,Consolidação de Dívida,23.0%,0,522.4116275195736,1,12
2576.0,Curto,12.8%,90.46,2 anos,Alugado,26000.0,Não Verificado,Não Pago,Casa,17.2%,0,527.7991004497751,0,8
6146.0,Curto,15.3%,224.34,menos de 1 ano,Empréstimo,24000.0,Não Verificado,Pago,Consolidação de Dívida,13.7%,0,433.6658337497918,0,11
4932.0,Curto,8.5%,158.6,mais de 10 anos,Empréstimo,33000.0,Não Verificado,Pago,Cartão de Crédito,8.2%,0,471.2655338997168,0,6
6894.0,Curto,10.7%,228.37,menos de 1 ano,Alugado,66000.0,Não Verificado,Pago,Cartão de Crédito,14.3%,0,373.46443444944197,4,7
9923.0,Curto,5.4%,309.6,mais de 10 anos,Empréstimo,95060.0,Não Verificado,Pago,Melhoria da Casa,9.8%,0,507.4007996001999,0,4
6131.0,Curto,13.5%,212.0,1 ano,Alugado,41600.0,Verificado,Não Pago,Cartão de Crédito,21.0%,0,398.83858070964516,4,7
4979.0,Curto,10.0%,163.84,menos de 1 ano,Alugado,18200.0,Fonte Verificada,Pago,Carro,6.7%,0,397.27936031984007,1,6
10080.0,Curto,7.9%,318.54,,Empréstimo,54532.0,Verificado,Pago,Energia Renovável,22.1%,0,340.70028319173747,6,1
2992.0,Curto,10.9%,100.61,6 anos,Alugado,32000.0,Não Verificado,Pago,Consolidação de Dívida,7.4%,0,520.1989005497251,1,4
3136.0,Curto,5.4%,96.94,4 anos,Empréstimo,63000.0,Fonte Verificada,Pago,Melhoria da Casa,15.3%,0,406.2645343994669,2,8
7894.0,Longo,15.7%,199.18,4 anos,Alugado,155000.0,Verificado,Não Pago,Consolidação de Dívida,8.3%,0,295.39480259870066,0,4
1833.0,Curto,16.0%,64.29,9 anos,Alugado,47960.0,Verificado,Pago,Pequena Empresa,4.2%,0,386.2623688155922,1,12
3289.0,Curto,7.9%,108.85,2 anos,Próprio,8600.0,Fonte Verificada,Pago,Outro,20.1%,0,526.6396801599201,1,8
4968.0,Curto,12.4%,170.66000000000003,3 anos,Alugado,46000.0,Não Verificado,Pago,Cartão de Crédito,4.2%,0,482.1317674496085,2,9
9977.0,Curto,12.9%,341.97999999999996,4 anos,Empréstimo,98000.0,Não Verificado,Pago,Melhoria da Casa,15.7%,0,329.59670164917543,2,7
3426.0,Curto,13.8%,121.28,4 anos,Empréstimo,76000.0,Fonte Verificada,Pago,Consolidação de Dívida,18.2%,0,349.13076794935864,7,7
4318.0,Curto,16.3%,161.46,9 anos,Empréstimo,82000.0,Não Verificado,Pago,Cartão de Crédito,22.9%,0,490.53056804930867,1,8
8071.0,Longo,16.0%,195.89,menos de 1 ano,Alugado,64000.0,Fonte Verificada,Pago,Consolidação de Dívida,19.0%,0,546.3311677494586,3,6
13112.0,Longo,15.6%,318.26,4 anos,Alugado,108896.0,Fonte Verificada,Não Pago,Casamento,12.3%,0,357.3227386306847,0,9
27065.0,Longo,19.7%,712.0,mais de 10 anos,Empréstimo,81000.0,Verificado,Não Pago,Consolidação de Dívida,20.6%,0,287.463934699317,1,4
34921.0,Longo,14.3%,821.5699999999999,mais de 10 anos,Alugado,132000.0,Verificado,Não Pago,Consolidação de Dívida,9.6%,0,518.8622355488922,1,11
19142.0,Longo,15.3%,460.46000000000004,mais de 10 anos,Alugado,84992.0,Verificado,Não Pago,Carro,18.0%,0,550.7299350324838,4,7
7729.0,Curto,13.2%,267.0,mais de 10 anos,Empréstimo,197000.0,Não Verificado,Não Pago,Outro,15.6%,0,535.1934032983509,0,5
11927.0,Curto,9.9%,393.21,1 ano,Alugado,50000.0,Não Verificado,Pago,Consolidação de Dívida,16.4%,0,512.3983008495752,1,5
6212.0,Curto,14.7%,219.98,4 anos,Próprio,15400.0,Fonte Verificada,Não Pago,Consolidação de Dívida,8.9%,0,535.0927869398633,3,8
19628.0,Curto,15.6%,691.25,1 ano,Outro,50500.0,Não Verificado,Pago,Consolidação de Dívida,14.6%,1,389.43161752457104,0,5
34982.0,Longo,19.0%,910.23,2 anos,Empréstimo,73000.0,Verificado,Não Pago,Consolidação de Dívida,16.9%,0,364.93086789938366,8,10
5986.0,Curto,10.0%,196.01000000000002,3 anos,Alugado,111280.0,Não Verificado,Pago,Consolidação de Dívida,14.4%,0,362.4815925370648,2,7
19904.0,Curto,14.6%,693.2,4 anos,Alugado,53996.0,Verificado,Pago,Consolidação de Dívida,14.8%,0,545.6645677161418,1,1
4958.0,Longo,19.7%,134.67000000000002,3 anos,Próprio,40004.0,Não Verificado,Pago,Outro,9.5%,0,490.7322338830585,2,3
10028.0,Curto,10.0%,322.67,1 ano,Alugado,69500.0,Não Verificado,Não Pago,Outro,10.3%,0,379.6976511744128,4,7
10100.0,Curto,15.2%,356.49,menos de 1 ano,Alugado,57000.0,Não Verificado,Não Pago,Pequena Empresa,18.4%,1,544.8647342995168,3,8
10013.0,Curto,9.9%,327.12,mais de 10 anos,Empréstimo,120000.0,Verificado,Pago,Consolidação de Dívida,23.8%,0,519.0626353489922,1,1
6890.0,Curto,11.0%,227.74,1 ano,Empréstimo,62000.0,Fonte Verificada,Pago,Outro,18.1%,0,342.19790104947526,0,1
6957.0,Longo,18.2%,178.77,menos de 1 ano,Alugado,17004.0,Não Verificado,Não Pago,Consolidação de Dívida,11.8%,0,302.19966683325003,1,5
16437.0,Longo,10.0%,353.48,5 anos,Próprio,35000.0,Fonte Verificada,Pago,Consolidação de Dívida,20.5%,0,372.39880059970017,2,11
4970.0,Curto,7.5%,161.3,9 anos,Alugado,85000.0,Fonte Verificada,Pago,Consolidação de Dívida,10.6%,0,333.7304680992837,5,7
15357.0,Longo,17.2%,382.9,mais de 10 anos,Empréstimo,50500.0,Verificado,Pago,Cartão de Crédito,22.4%,0,481.43161752457104,1,12
7888.0,Curto,7.9%,257.01,2 anos,Empréstimo,30000.0,Não Verificado,Pago,Cartão de Crédito,0.4%,0,297.0656338497418,2,12
9020.0,Curto,9.6%,291.21,mais de 10 anos,Empréstimo,60000.0,Não Verificado,Pago,Cartão de Crédito,6.2%,0,414.06463434949194,3,11
7052.0,Curto,9.4%,238.71,menos de 1 ano,Alugado,47000.0,Não Verificado,Não Pago,Consolidação de Dívida,0.8%,0,472.1984007996002,1,3
5056.0,Curto,16.0%,176.8,mais de 10 anos,Alugado,91000.0,Fonte Verificada,Pago,Consolidação de Dívida,6.8%,1,412.13026819923374,0,2
18119.0,Longo,16.0%,445.81,2 anos,Empréstimo,43088.0,Não Verificado,Não Pago,Consolidação de Dívida,12.6%,0,451.9377311344328,0,1
7309.0,Longo,13.8%,172.2,mais de 10 anos,Empréstimo,95000.0,Fonte Verificada,Pago,Carro,9.3%,1,292.3968015992004,3,3
3948.0,Curto,11.5%,134.66,8 anos,Alugado,47204.0,Verificado,Pago,Consolidação de Dívida,21.5%,0,256.2119940029985,2,12
14081.0,Longo,18.6%,369.5,1 ano,Alugado,42996.0,Verificado,Pago,Consolidação de Dívida,23.6%,0,325.93160086623357,2,4
9733.0,Curto,13.6%,334.18,menos de 1 ano,Alugado,60000.0,Não Verificado,Pago,Consolidação de Dívida,22.9%,0,283.06463434949194,6,8
10027.0,Curto,11.0%,335.29999999999995,8 anos,Empréstimo,88000.0,Verificado,Pago,Cartão de Crédito,19.5%,0,452.9303681492587,1,1
1916.0,Curto,9.9%,69.89,,Alugado,26000.0,Verificado,Não Pago,Mudança,19.9%,1,261.7991004497751,1,9
17966.0,Longo,16.8%,453.71,9 anos,Empréstimo,57500.0,Não Verificado,Não Pago,Consolidação de Dívida,22.8%,0,452.8980509745127,1,1
14178.0,Longo,9.6%,307.53,6 anos,Alugado,56000.0,Fonte Verificada,Pago,Consolidação de Dívida,7.8%,0,482.79810094952524,0,4
14934.0,Longo,19.4%,401.35999999999996,5 anos,Alugado,53000.0,Verificado,Não Pago,Consolidação de Dívida,20.7%,0,384.59820089955025,0,11
3522.0,Curto,8.0%,116.83,3 anos,Alugado,26000.0,Verificado,Pago,Cartão de Crédito,21.6%,0,280.7991004497751,0,12
13952.0,Curto,13.6%,478.19,6 anos,Empréstimo,78000.0,Não Verificado,Pago,Consolidação de Dívida,16.3%,0,339.264034649342,2,4
12025.0,Curto,14.3%,413.35999999999996,8 anos,Empréstimo,71000.0,Não Verificado,Não Pago,Outro,8.4%,0,338.7976011994003,3,6
7837.0,Longo,18.0%,207.28,3 anos,Empréstimo,33000.0,Fonte Verificada,Não Pago,Consolidação de Dívida,19.8%,0,345.2655338997168,0,5
12087.0,Longo,15.2%,290.24,7 anos,Empréstimo,52000.0,Não Verificado,Não Pago,Cartão de Crédito,20.2%,0,309.53156754955853,1,1
14989.0,Longo,20.9%,409.24,5 anos,Alugado,91000.0,Verificado,Não Pago,Consolidação de Dívida,22.3%,0,491.13026819923374,4,12
4863.0,Curto,5.4%,151.13000000000002,4 anos,Empréstimo,90602.0,Fonte Verificada,Pago,Médica,20.2%,0,323.10374812593705,0,12
9856.0,Curto,7.5%,315.38,2 anos,Alugado,22387.0,Não Verificado,Pago,Consolidação de Dívida,14.7%,0,289.5583541562552,0,3
20137.0,Curto,8.9%,643.58,5 anos,Empréstimo,85996.0,Verificado,Pago,Consolidação de Dívida,4.7%,0,284.7968349158754,2,1
2295.0,Curto,5.8%,68.9,3 anos,Alugado,54000.0,Fonte Verificada,Pago,Consolidação de Dívida,19.3%,0,374.6648342495419,2,9
24341.0,Longo,16.7%,598.99,7 anos,Alugado,52964.0,Verificado,Pago,Consolidação de Dívida,11.5%,0,394.5958020989505,0,5
3957.0,Longo,13.8%,101.67999999999999,3 anos,Próprio,41000.0,Não Verificado,Não Pago,Compra Importante,13.3%,0,527.7986006996503,1,7
20037.0,Longo,21.3%,548.25,3 anos,Empréstimo,125000.0,Verificado,Pago,Consolidação de Dívida,9.4%,0,522.3958020989505,4,4
35139.0,Longo,10.4%,753.98,2 anos,Empréstimo,76000.0,Verificado,Pago,Consolidação de Dívida,15.1%,0,463.13076794935864,1,8
7111.0,Curto,7.9%,227.2,mais de 10 anos,Empréstimo,46000.0,Não Verificado,Pago,Consolidação de Dívida,9.0%,2,324.1317674496085,2,6
2013.0,Curto,17.1%,83.36,mais de 10 anos,Alugado,60000.0,Fonte Verificada,Não Pago,Consolidação de Dívida,3.4%,0,270.06463434949194,5,10
5938.0,Curto,9.8%,199.26000000000002,9 anos,Empréstimo,201000.0,Não Verificado,Pago,Carro,4.8%,0,481.4599366983175,3,1
17450.0,Longo,18.6%,451.81,3 anos,Alugado,67000.0,Verificado,Não Pago,Consolidação de Dívida,12.2%,1,481.53106779943363,2,9
4094.0,Curto,15.2%,145.88,7 anos,Empréstimo,79000.0,Não Verificado,Pago,Consolidação de Dívida,10.5%,0,270.3306679993337,1,1
25051.0,Longo,16.0%,609.75,mais de 10 anos,Empréstimo,114000.0,Verificado,Pago,Consolidação de Dívida,16.8%,0,538.6628352490421,1,7
8131.0,Curto,13.6%,280.12,7 anos,Empréstimo,74000.0,Verificado,Pago,Consolidação de Dívida,22.6%,2,533.9975012493753,4,5
11623.0,Curto,13.8%,396.29,mais de 10 anos,Empréstimo,46900.0,Não Verificado,Pago,Consolidação de Dívida,10.3%,3,464.19173746460103,3,8
16341.0,Longo,17.1%,408.22999999999996,3 anos,Alugado,50000.0,Verificado,Não Pago,Carro,14.3%,0,536.3983008495752,7,2
11356.0,Longo,10.4%,251.56,2 anos,Alugado,23400.0,Verificado,Pago,Outro,2.7%,1,381.62585373979675,1,2
11993.0,Curto,8.9%,387.0,7 anos,Empréstimo,292000.0,Não Verificado,Pago,Outro,0.5%,0,339.5235715475595,3,10
12237.0,Curto,11.5%,412.45,menos de 1 ano,Alugado,36000.0,Fonte Verificada,Pago,Consolidação de Dívida,24.5%,0,394.4654339496918,2,8
4026.0,Longo,18.8%,113.73,menos de 1 ano,Alugado,12020.0,Fonte Verificada,Pago,Compra Importante,6.3%,0,257.86756621689153,1,6
5903.0,Longo,18.6%,162.64000000000001,1 ano,Alugado,133000.0,Fonte Verificada,Não Pago,Consolidação de Dívida,8.1%,0,436.9288688988839,8,12
2617.0,Curto,11.7%,86.27,7 anos,Empréstimo,28000.0,Verificado,Pago,Consolidação de Dívida,18.7%,0,326.9323671497585,1,8
2364.0,Curto,11.6%,88.3,1 ano,Alugado,27000.0,Não Verificado,Não Pago,Educação,15.1%,1,437.86573379976676,4,7
30763.0,Longo,22.4%,861.3399999999999,menos de 1 ano,Alugado,77000.0,Verificado,Não Pago,Consolidação de Dívida,23.5%,0,388.1974012993503,1,8
15978.0,Longo,16.1%,391.11999999999995,mais de 10 anos,Empréstimo,50000.0,Não Verificado,Não Pago,Cartão de Crédito,22.8%,0,321.3983008495752,1,1
35092.0,Curto,10.6%,1141.73,6 anos,Empréstimo,108000.0,Verificado,Não Pago,Pequena Empresa,1.6%,0,533.263035149092,1,1
29935.0,Longo,16.0%,730.97,mais de 10 anos,Alugado,72000.0,Verificado,Pago,Consolidação de Dívida,15.1%,0,495.864234549392,1,1
11966.0,Longo,19.9%,326.46999999999997,9 anos,Alugado,95000.0,Verificado,Não Pago,Cartão de Crédito,17.7%,0,349.3968015992004,6,3
7097.0,Curto,11.0%,236.70999999999998,menos de 1 ano,Empréstimo,142000.0,Fonte Verificada,Pago,Consolidação de Dívida,20.3%,0,320.52856904880895,2,4
9530.0,Longo,10.4%,207.32,mais de 10 anos,Empréstimo,71505.0,Não Verificado,Pago,Cartão de Crédito,23.7%,0,464.8312510411461,2,1
5980.0,Longo,16.8%,156.91,2 anos,Empréstimo,55004.0,Verificado,Pago,Outro,6.0%,0,408.7317341329335,5,6
7208.0,Longo,15.7%,174.57999999999998,3 anos,Alugado,33480.0,Fonte Verificada,Pago,Consolidação de Dívida,10.5%,0,439.2975179077128,0,5
5024.0,Longo,18.3%,135.18,3 anos,Alugado,24000.0,Verificado,Não Pago,Pequena Empresa,0.8%,0,303.6658337497918,1,10
3364.0,Curto,13.2%,127.55,8 anos,Alugado,47000.0,Verificado,Pago,Outro,19.6%,0,426.1984007996002,0,8
20110.0,Longo,11.1%,437.22999999999996,7 anos,Empréstimo,132000.0,Verificado,Pago,Melhoria da Casa,7.3%,0,537.8622355488922,1,7
11868.0,Longo,16.5%,297.59999999999997,menos de 1 ano,Alugado,56000.0,Fonte Verificada,Não Pago,Consolidação de Dívida,16.9%,0,339.79810094952524,2,5
21969.0,Longo,18.0%,562.5400000000001,menos de 1 ano,Empréstimo,80000.0,Verificado,Não Pago,Pequena Empresa,10.1%,1,399.39730134932535,8,5
12067.0,Curto,10.0%,389.29999999999995,1 ano,Empréstimo,33600.0,Não Verificado,Não Pago,Consolidação de Dívida,17.8%,0,533.3055139097119,2,5
6428.0,Curto,11.9%,218.31,mais de 10 anos,Empréstimo,62000.0,Não Verificado,Pago,Outro,1.6%,0,379.19790104947526,7,12
7908.0,Curto,10.6%,266.53000000000003,2 anos,Alugado,21600.0,Não Verificado,Pago,Consolidação de Dívida,14.1%,0,278.50591370981175,0,9
15026.0,Curto,12.5%,508.95,menos de 1 ano,Empréstimo,83000.0,Não Verificado,Não Pago,Melhoria da Casa,10.1%,0,550.5972013993003,1,8
3976.0,Curto,11.0%,135.55,3 anos,Próprio,65004.0,Não Verificado,Pago,Outro,13.3%,0,305.39806763285026,1,1
6503.0,Curto,7.7%,209.70000000000002,mais de 10 anos,Empréstimo,85044.0,Não Verificado,Pago,Cartão de Crédito,16.4%,0,460.73339996668335,5,10
24076.0,Longo,10.7%,521.25,3 anos,Empréstimo,101000.0,Verificado,Pago,Consolidação de Dívida,14.4%,0,405.7966016991504,10,5
11957.0,Curto,14.2%,419.71000000000004,mais de 10 anos,Empréstimo,55244.0,Não Verificado,Pago,Consolidação de Dívida,13.9%,1,399.74772613693153,0,4
9695.0,Curto,14.0%,330.65,mais de 10 anos,Empréstimo,130000.0,Fonte Verificada,Não Pago,Melhoria da Casa,19.4%,0,438.7289688489089,4,12
8893.0,Curto,10.0%,295.25,mais de 10 anos,Empréstimo,88000.0,Verificado,Pago,Outro,24.2%,0,472.9303681492587,3,3
4889.0,Curto,6.0%,152.42,3 anos,Próprio,33000.0,Fonte Verificada,Pago,Outro,14.6%,0,262.2655338997168,7,1
21206.0,Curto,12.4%,717.36,mais de 10 anos,Empréstimo,58000.0,Verificado,Não Pago,Pequena Empresa,21.2%,0,286.93136764950856,2,9
