montante_financiado,prazo,taxa_de_juros,parcela,tempo_de_emprego,propriedade_de_casa,renda_anual,status_de_verificacao,finalidade,divida_sobre_renda,inadimplencias_2_anos,score_de_credito,numero_de_dependentes,anos_na_residencia_atual
16888.0,Longo,10.0%,366.02,mais de 10 anos,Empréstimo,86000.0,Verificado,Consolidação de Dívida,17.2%,0,521.7971014492754,3,3
10084.0,Curto,12.2%,333.9,9 anos,Empréstimo,64000.0,Verificado,Pequena Empresa,10.8%,0,292.3311677494586,1,1
3958.0,Curto,7.9%,131.43,mais de 10 anos,Próprio,139000.0,Verificado,Pequena Empresa,11.2%,0,266.3286689988339,2,5
15908.0,Longo,12.2%,366.79999999999995,mais de 10 anos,Empréstimo,61000.0,Fonte Verificada,Consolidação de Dívida,6.9%,0,536.1312676994836,3,8
4918.0,Curto,12.0%,170.99,6 anos,Alugado,62000.0,Fonte Verificada,Consolidação de Dívida,18.6%,0,496.19790104947526,0,12
10072.0,Curto,7.1%,314.89,5 anos,Empréstimo,57000.0,Não Verificado,Melhoria da Casa,4.8%,0,511.8647342995169,0,12
11143.0,Curto,6.5%,347.68,3 anos,Alugado,52352.0,Fonte Verificada,Consolidação de Dívida,22.7%,0,332.55502248875564,1,5
17143.0,Longo,15.6%,414.99,4 anos,Empréstimo,85004.0,Verificado,Consolidação de Dívida,5.9%,0,424.73073463268366,7,7
9630.0,Curto,14.1%,330.40999999999997,1 ano,Alugado,47000.0,Fonte Verificada,Consolidação de Dívida,22.5%,0,378.1984007996002,3,4
5878.0,Curto,7.0%,186.52,menos de 1 ano,Alugado,56182.4,Verificado,Outro,20.8%,0,286.81025487256375,1,1
14929.0,Curto,14.3%,519.18,9 anos,Alugado,61000.0,Não Verificado,Consolidação de Dívida,15.2%,0,282.1312676994836,1,3
6972.0,Curto,9.6%,229.13,menos de 1 ano,Alugado,80000.0,Verificado,Consolidação de Dívida,15.4%,0,348.39730134932535,2,4
5891.0,Curto,13.8%,205.09,3 anos,Empréstimo,49000.0,Verificado,Consolidação de Dívida,18.6%,0,304.33166749958355,2,12
6421.0,Curto,15.0%,235.11,9 anos,Empréstimo,212000.0,Não Verificado,Pequena Empresa,6.5%,0,351.1929035482259,6,2
7881.0,Curto,7.5%,249.2,9 anos,Alugado,57600.0,Fonte Verificada,Consolidação de Dívida,15.1%,0,293.9047143095119,3,7
10219.0,Curto,11.5%,342.25,5 anos,Alugado,49400.0,Fonte Verificada,Consolidação de Dívida,19.2%,0,383.3583208395802,7,5
2427.0,Curto,9.9%,79.29,2 anos,Alugado,47000.0,Não Verificado,Consolidação de Dívida,18.7%,0,461.1984007996002,2,1
23900.0,Curto,19.7%,889.76,8 anos,Empréstimo,122000.0,Fonte Verificada,Consolidação de Dívida,14.8%,0,504.19590204897554,1,7
6089.0,Curto,13.0%,203.25,3 anos,Alugado,30000.0,Fonte Verificada,Cartão de Crédito,5.4%,0,531.0656338497417,2,5
9570.0,Longo,16.0%,235.09,mais de 10 anos,Empréstimo,71000.0,Fonte Verificada,Cartão de Crédito,14.6%,0,496.7976011994003,2,11
11877.0,Longo,12.0%,269.05,mais de 10 anos,Empréstimo,63000.0,Verificado,Consolidação de Dívida,0.7%,0,258.2645343994669,9,6
19958.0,Curto,7.0%,622.6600000000001,7 anos,Alugado,44224.0,Verificado,Compra Importante,4.8%,0,387.0134266200233,1,8
10020.0,Curto,6.6%,314.14000000000004,8 anos,Empréstimo,51000.0,Verificado,Cartão de Crédito,13.4%,0,377.46493419956687,10,8
15113.0,Curto,5.8%,464.86,mais de 10 anos,Empréstimo,119000.0,Verificado,Melhoria da Casa,5.1%,0,373.9960019990005,1,8
19851.0,Curto,14.1%,690.23,mais de 10 anos,Empréstimo,193000.0,Verificado,Consolidação de Dívida,21.4%,0,345.92686989838415,2,3
1667.0,Curto,14.1%,64.41,5 anos,Alugado,44000.0,Não Verificado,Pequena Empresa,15.7%,0,532.9985007496252,2,6
7954.0,Curto,14.7%,281.84,1 ano,Alugado,70100.0,Não Verificado,Consolidação de Dívida,6.7%,0,283.7376311844078,0,5
15125.0,Curto,14.8%,526.86,4 anos,Empréstimo,198000.0,Não Verificado,Melhoria da Casa,20.7%,0,424.2600366483425,4,5
9025.0,Curto,13.2%,308.85,2 anos,Alugado,49200.0,Não Verificado,Cartão de Crédito,7.4%,2,334.34499416958187,0,7
8853.0,Curto,11.3%,301.66999999999996,mais de 10 anos,Empréstimo,221836.0,Não Verificado,Consolidação de Dívida,9.1%,0,433.848309178744,3,10
21123.0,Longo,11.1%,461.67,9 anos,Próprio,123000.0,Verificado,Consolidação de Dívida,17.9%,0,428.2625353989672,1,7
21639.0,Longo,12.7%,491.02000000000004,mais de 10 anos,Empréstimo,69099.0,Verificado,Cartão de Crédito,19.1%,0,331.67093120106614,3,1
11882.0,Curto,13.1%,411.35,5 anos,Alugado,50800.0,Não Verificado,Cartão de Crédito,24.7%,0,397.45160752956855,1,4
18659.0,Longo,11.5%,417.47,mais de 10 anos,Empréstimo,133000.0,Fonte Verificada,Melhoria da Casa,1.4%,0,528.9288688988838,1,3
14920.0,Curto,13.2%,511.96999999999997,mais de 10 anos,Alugado,72000.0,Fonte Verificada,Cartão de Crédito,8.4%,0,297.864234549392,1,4
5360.0,Curto,7.5%,165.17,8 anos,Empréstimo,134000.0,Não Verificado,Compra Importante,13.5%,1,516.9955022488755,0,12
14441.0,Curto,7.1%,446.82,mais de 10 anos,Empréstimo,112000.0,Não Verificado,Consolidação de Dívida,5.0%,0,547.5295685490588,2,5
11852.0,Longo,18.4%,316.21999999999997,mais de 10 anos,Empréstimo,63600.0,Fonte Verificada,Compra Importante,20.5%,0,386.30451440946194,3,5
8553.0,Longo,11.0%,188.69,mais de 10 anos,Empréstimo,66000.0,Não Verificado,Consolidação de Dívida,11.9%,0,447.46443444944197,2,7
12306.0,Longo,11.5%,272.83,3 anos,Empréstimo,81000.0,Verificado,Cartão de Crédito,9.0%,0,345.463934699317,1,12
8899.0,Curto,6.6%,281.98999999999995,2 anos,Alugado,32320.0,Não Verificado,Compra Importante,25.9%,0,416.22022322172245,1,8
27633.0,Longo,11.7%,610.5,5 anos,Empréstimo,50000.0,Verificado,Pequena Empresa,17.4%,0,285.3983008495752,2,3
5954.0,Curto,13.5%,203.79,2 anos,Alugado,58000.0,Não Verificado,Consolidação de Dívida,16.3%,0,353.93136764950856,1,5
8542.0,Longo,15.3%,208.65,1 ano,Empréstimo,31303.19,Fonte Verificada,Cartão de Crédito,19.8%,0,548.1524697651174,5,3
14891.0,Curto,9.9%,490.6,mais de 10 anos,Empréstimo,63000.0,Não Verificado,Outro,8.5%,0,413.2645343994669,2,4
7972.0,Longo,13.4%,186.3,8 anos,Empréstimo,97000.0,Não Verificado,Carro,11.2%,0,361.53006829918377,2,1
5035.0,Curto,10.0%,170.42000000000002,3 anos,Próprio,34000.0,Fonte Verificada,Consolidação de Dívida,17.9%,0,497.3321672497085,0,2
4939.0,Curto,14.7%,176.42000000000002,4 anos,Alugado,36004.0,Não Verificado,Outro,4.3%,0,418.4657004830918,1,1
5141.0,Curto,5.4%,160.65,,Empréstimo,43400.0,Verificado,Médica,6.8%,0,386.95852073963016,0,10
14435.0,Curto,5.8%,437.58,mais de 10 anos,Empréstimo,102000.0,Verificado,Energia Renovável,7.5%,0,547.8632350491421,0,3
19957.0,Longo,10.6%,435.33,menos de 1 ano,Empréstimo,93000.0,Verificado,Outro,10.0%,0,401.26353489921706,1,10
14956.0,Curto,8.9%,477.64,8 anos,Empréstimo,103000.0,Verificado,Cartão de Crédito,2.1%,0,442.92986839913374,1,6
7426.0,Curto,10.2%,252.04999999999998,1 ano,Alugado,60000.0,Não Verificado,Consolidação de Dívida,11.6%,0,263.06463434949194,1,11
11022.0,Longo,21.4%,312.22,7 anos,Próprio,52000.0,Verificado,Pequena Empresa,19.7%,0,535.5315675495585,4,3
3095.0,Curto,10.6%,107.39,3 anos,Alugado,28000.0,Não Verificado,Consolidação de Dívida,18.9%,0,471.9323671497585,3,10
17537.0,Longo,20.9%,479.22,mais de 10 anos,Alugado,38000.0,Verificado,Consolidação de Dívida,18.6%,1,514.5987006496752,1,5
21002.0,Curto,12.0%,699.35,3 anos,Alugado,83000.0,Não Verificado,Consolidação de Dívida,13.5%,0,325.59720139930033,0,12
2071.0,Curto,7.3%,64.03,menos de 1 ano,Alugado,22000.0,Verificado,Outro,22.2%,0,273.53256704980845,6,8
29961.0,Longo,12.4%,680.22,3 anos,Alugado,70000.0,Fonte Verificada,Pequena Empresa,0.9%,0,303.7309678494086,1,7
12581.0,Longo,19.3%,334.8,mais de 10 anos,Empréstimo,58780.0,Verificado,Outro,20.9%,2,404.9833416625021,0,5
7982.0,Curto,16.8%,285.84,4 anos,Alugado,55400.0,Verificado,Consolidação de Dívida,17.0%,2,255.75812093953022,3,1
9988.0,Curto,12.4%,336.72,4 anos,Alugado,45000.0,Não Verificado,Consolidação de Dívida,10.4%,0,290.06513409961684,0,6
2047.0,Longo,14.8%,59.53,mais de 10 anos,Alugado,44000.0,Fonte Verificada,Outro,14.1%,1,391.9985007496252,2,3
3036.0,Curto,7.1%,102.14999999999999,7 anos,Próprio,43235.0,Não Verificado,Outro,19.9%,0,527.9475262368816,1,10
7562.0,Longo,11.1%,172.5,4 anos,Alugado,59600.0,Não Verificado,Carro,7.6%,0,507.03798100949524,0,2
12107.0,Curto,11.5%,401.64,5 anos,Próprio,32009.0,Não Verificado,Cartão de Crédito,24.6%,0,526.1995002498751,2,2
11912.0,Longo,18.2%,312.87,6 anos,Empréstimo,37000.0,Não Verificado,Consolidação de Dívida,12.6%,0,414.5320672996835,0,11
12927.0,Curto,11.0%,428.67,2 anos,Empréstimo,45000.0,Não Verificado,Melhoria da Casa,9.8%,1,467.06513409961684,1,7
15389.0,Longo,17.5%,388.55,3 anos,Empréstimo,74092.0,Verificado,Melhoria da Casa,9.2%,0,550.0036315175746,0,7
12056.0,Curto,7.0%,373.68,2 anos,Empréstimo,79000.0,Fonte Verificada,Consolidação de Dívida,15.4%,0,264.3306679993337,7,12
25124.0,Curto,15.6%,875.85,2 anos,Alugado,167000.0,Verificado,Cartão de Crédito,19.5%,0,474.1944027986007,2,1
6649.0,Curto,8.9%,209.84,3 anos,Empréstimo,24000.0,Verificado,Melhoria da Casa,19.7%,0,509.6658337497918,4,5
4065.0,Longo,19.0%,104.42,menos de 1 ano,Alugado,22200.0,Fonte Verificada,Consolidação de Dívida,12.8%,0,362.54589371980677,1,9
3284.0,Curto,13.2%,114.44,1 ano,Alugado,65000.0,Não Verificado,Cartão de Crédito,12.1%,0,498.39780109945025,0,10
12038.0,Longo,12.0%,273.04,7 anos,Alugado,68000.0,Verificado,Cartão de Crédito,17.5%,0,333.5977011494253,2,1
2136.0,Curto,13.3%,73.69,1 ano,Empréstimo,79000.0,Não Verificado,Melhoria da Casa,18.0%,0,299.3306679993337,2,12
9577.0,Longo,15.9%,239.97,mais de 10 anos,Alugado,69000.0,Verificado,Cartão de Crédito,24.9%,0,537.664334499417,3,7
24060.0,Curto,15.2%,839.6,5 anos,Empréstimo,134000.0,Verificado,Consolidação de Dívida,17.1%,0,493.99550224887554,1,4
19567.0,Longo,22.1%,541.24,7 anos,Alugado,46600.0,Fonte Verificada,Pequena Empresa,14.2%,3,320.1717474596035,7,11
2266.0,Curto,9.9%,83.32000000000001,menos de 1 ano,Próprio,20200.0,Fonte Verificada,Consolidação de Dívida,19.9%,0,455.41262701982345,0,4
12036.0,Curto,17.6%,439.38,2 anos,Empréstimo,72000.0,Não Verificado,Consolidação de Dívida,21.8%,0,447.864234549392,5,1
12946.0,Curto,12.0%,438.04,menos de 1 ano,Empréstimo,81000.0,Não Verificado,Outro,3.9%,0,538.463934699317,1,7
3961.0,Longo,13.0%,97.53,3 anos,Alugado,11000.0,Fonte Verificada,Compra Importante,11.0%,0,256.79960019990006,2,6
23950.0,Curto,16.0%,847.4799999999999,9 anos,Empréstimo,131500.0,Verificado,Consolidação de Dívida,10.5%,0,547.8289188738963,1,1
4686.0,Curto,10.1%,157.64000000000001,menos de 1 ano,Outro,32000.0,Não Verificado,Consolidação de Dívida,18.7%,0,390.1989005497251,0,8
1291.0,Curto,11.5%,44.629999999999995,mais de 10 anos,Alugado,27000.0,Não Verificado,Outro,22.1%,0,363.86573379976676,1,7
24901.0,Curto,16.4%,889.5400000000001,menos de 1 ano,Empréstimo,180000.0,Não Verificado,Consolidação de Dívida,14.0%,0,548.0606363484924,4,12
6668.0,Longo,14.0%,166.16,menos de 1 ano,Alugado,53000.0,Não Verificado,Outro,23.1%,0,444.59820089955025,0,4
13998.0,Longo,7.9%,289.56,mais de 10 anos,Empréstimo,68000.0,Fonte Verificada,Cartão de Crédito,18.1%,0,429.5977011494253,5,5
26636.0,Longo,18.4%,683.5,6 anos,Empréstimo,123000.0,Verificado,Consolidação de Dívida,8.7%,0,466.2625353989672,1,12
6137.0,Curto,10.4%,199.11,menos de 1 ano,Alugado,60000.0,Fonte Verificada,Cartão de Crédito,19.4%,0,379.06463434949194,1,6
1562.0,Curto,14.5%,58.0,menos de 1 ano,Alugado,21000.0,Fonte Verificada,Outro,24.2%,0,532.4659336998168,1,4
4851.0,Curto,12.0%,169.01999999999998,5 anos,Alugado,34640.0,Fonte Verificada,Outro,8.7%,0,450.37481259370315,2,3
25360.0,Longo,16.0%,623.27,7 anos,Alugado,67000.0,Fonte Verificada,Pequena Empresa,14.7%,1,360.53106779943363,0,12
25114.0,Curto,15.3%,877.32,1 ano,Alugado,99800.0,Fonte Verificada,Consolidação de Dívida,17.8%,0,306.71664167916043,1,12
1931.0,Curto,15.2%,77.03,3 anos,Empréstimo,93000.0,Não Verificado,Férias,21.2%,0,296.26353489921706,0,12
13181.0,Curto,10.6%,432.37,mais de 10 anos,Empréstimo,150000.0,Fonte Verificada,Consolidação de Dívida,17.6%,0,468.0616358487423,0,6
20041.0,Longo,19.4%,523.28,9 anos,Empréstimo,92000.0,Verificado,Consolidação de Dívida,8.7%,1,422.1969015492254,1,5
4045.0,Longo,12.6%,93.24,mais de 10 anos,Empréstimo,75125.0,Fonte Verificada,Outro,19.9%,0,427.07246376811594,0,1
13334.0,Longo,16.0%,327.25,6 anos,Alugado,36000.0,Fonte Verificada,Outro,11.9%,0,548.4654339496918,1,9
2427.0,Curto,5.4%,78.0,1 ano,Alugado,29940.0,Verificado,Carro,0.4%,0,386.0616358487423,1,5
8566.0,Longo,15.2%,213.04,8 anos,Empréstimo,51004.0,Verificado,Outro,20.9%,6,535.4652007329669,4,1
11496.0,Longo,11.1%,254.04999999999998,2 anos,Empréstimo,46200.0,Fonte Verificada,Casamento,14.8%,0,380.1450941196069,0,12
9884.0,Curto,9.9%,329.15,2 anos,Próprio,31000.0,Não Verificado,Consolidação de Dívida,11.2%,0,332.13226719973346,0,5
11816.0,Longo,15.9%,295.12,1 ano,Alugado,35600.0,Verificado,Consolidação de Dívida,14.0%,0,312.43878060969513,1,2
18807.0,Longo,19.4%,501.27,5 anos,Empréstimo,75000.0,Fonte Verificada,Consolidação de Dívida,23.3%,0,267.064134599367,3,1
5021.0,Longo,17.9%,134.43,4 anos,Alugado,25000.0,Não Verificado,Outro,12.5%,0,529.7324670997834,0,12
14915.0,Longo,16.3%,372.45,9 anos,Empréstimo,62004.0,Verificado,Consolidação de Dívida,22.1%,0,527.1981675828752,0,12
4040.0,Curto,11.1%,136.93,,Alugado,21000.0,Não Verificado,Outro,9.7%,0,392.46593369981673,0,2
10713.0,Curto,7.9%,333.54,6 anos,Empréstimo,99000.0,Não Verificado,Consolidação de Dívida,6.4%,0,388.6633349991671,2,1
18866.0,Curto,13.7%,655.3,mais de 10 anos,Alugado,38576.0,Verificado,Cartão de Crédito,13.5%,0,418.63708145927035,0,9
3569.0,Curto,12.4%,121.53999999999999,menos de 1 ano,Alugado,52000.0,Fonte Verificada,Mudança,10.7%,0,511.53156754955853,1,12
9922.0,Curto,11.5%,333.25,mais de 10 anos,Empréstimo,93996.0,Verificado,Consolidação de Dívida,7.8%,0,545.3299017158088,4,4
8919.0,Curto,7.0%,279.82,3 anos,Empréstimo,41000.0,Não Verificado,Melhoria da Casa,15.5%,0,542.7986006996503,1,2
1449.0,Longo,17.6%,43.1,menos de 1 ano,Alugado,42000.0,Não Verificado,Educação,3.2%,0,273.86523404964186,1,10
23107.0,Longo,20.3%,623.8,5 anos,Alugado,87000.0,Verificado,Consolidação de Dívida,20.2%,0,310.86373479926704,1,11
10070.0,Curto,5.8%,305.15,1 ano,Alugado,50000.0,Não Verificado,Outro,1.5%,0,478.3983008495752,1,7
5870.0,Curto,13.8%,209.86,4 anos,Empréstimo,118000.0,Verificado,Consolidação de Dívida,9.7%,0,518.9293686490089,4,8
35004.0,Longo,16.0%,856.7,mais de 10 anos,Empréstimo,94000.0,Verificado,Consolidação de Dívida,13.6%,0,480.3301682492087,5,5
7965.0,Longo,8.9%,174.88000000000002,mais de 10 anos,Alugado,55000.0,Verificado,Consolidação de Dívida,4.4%,0,310.7314675995336,1,2
4988.0,Curto,15.9%,175.88,4 anos,Empréstimo,72000.0,Não Verificado,Outro,0.7%,2,359.864234549392,3,5
12019.0,Curto,10.6%,392.39000000000004,7 anos,Alugado,56000.0,Não Verificado,Consolidação de Dívida,22.4%,0,483.79810094952524,0,4
14454.0,Curto,11.6%,484.76,5 anos,Alugado,39000.0,Fonte Verificada,Consolidação de Dívida,21.7%,0,336.6653339996668,0,12
34992.0,Longo,15.7%,852.4499999999999,mais de 10 anos,Empréstimo,76705.0,Verificado,Melhoria da Casa,26.2%,0,362.1777444611028,1,9
14939.0,Longo,14.8%,363.08,3 anos,Alugado,50992.0,Não Verificado,Consolidação de Dívida,22.3%,0,488.46440113276697,1,8
21255.0,Longo,20.9%,585.25,mais de 10 anos,Empréstimo,74316.0,Verificado,Consolidação de Dívida,14.8%,1,427.0185573879727,1,2
15157.0,Curto,12.2%,508.07,mais de 10 anos,Empréstimo,51000.0,Não Verificado,Cartão de Crédito,19.3%,0,378.46493419956687,0,5
7275.0,Longo,16.8%,187.10000000000002,4 anos,Alugado,42000.0,Fonte Verificada,Carro,10.9%,0,302.86523404964186,6,9
10128.0,Curto,16.3%,356.87,5 anos,Empréstimo,118000.0,Não Verificado,Casamento,12.8%,0,475.92936864900884,6,8
15871.0,Curto,7.0%,494.32,mais de 10 anos,Empréstimo,50000.0,Verificado,Consolidação de Dívida,12.4%,0,349.3983008495752,1,6
6117.0,Curto,5.4%,185.8,mais de 10 anos,Empréstimo,60600.0,Não Verificado,Consolidação de Dívida,18.3%,0,418.1046143594869,1,8
4911.0,Longo,11.5%,111.05,8 anos,Empréstimo,67000.0,Não Verificado,Melhoria da Casa,20.2%,0,359.53106779943363,0,8
19898.0,Longo,14.3%,471.46000000000004,mais de 10 anos,Alugado,55000.0,Verificado,Consolidação de Dívida,26.4%,0,279.7314675995336,1,12
4139.0,Curto,12.9%,140.13,2 anos,Próprio,21000.0,Não Verificado,Outro,13.8%,0,458.46593369981673,1,12
25149.0,Curto,11.0%,827.49,8 anos,Próprio,60000.0,Verificado,Consolidação de Dívida,9.4%,0,468.06463434949194,1,3
11949.0,Longo,11.9%,274.03,4 anos,Alugado,57600.0,Fonte Verificada,Médica,1.1%,0,516.904714309512,1,5
15889.0,Curto,11.5%,536.3,menos de 1 ano,Alugado,35000.0,Fonte Verificada,Cartão de Crédito,20.4%,0,409.39880059970017,0,5
8044.0,Curto,12.7%,277.08,1 ano,Alugado,25200.0,Não Verificado,Consolidação de Dívida,15.4%,0,514.7457937697818,4,1
14901.0,Longo,16.4%,374.35,7 anos,Alugado,42000.0,Fonte Verificada,Cartão de Crédito,20.6%,0,538.8652340496419,2,7
4900.0,Curto,10.7%,165.08,4 anos,Empréstimo,35000.0,Não Verificado,Cartão de Crédito,12.7%,0,509.39880059970017,1,1
12116.0,Curto,10.0%,388.96,mais de 10 anos,Empréstimo,134000.0,Não Verificado,Cartão de Crédito,8.7%,0,524.9955022488755,1,5
7246.0,Curto,11.7%,240.12,5 anos,Alugado,30000.0,Não Verificado,Consolidação de Dívida,11.8%,0,415.0656338497418,0,2
20643.0,Longo,13.5%,478.06,2 anos,Empréstimo,77000.0,Fonte Verificada,Consolidação de Dívida,25.7%,0,279.1974012993503,0,12
5588.0,Curto,6.0%,172.82000000000002,,Empréstimo,44000.0,Não Verificado,Pequena Empresa,5.0%,0,517.9985007496252,1,1
2139.0,Curto,13.5%,76.28,1 ano,Alugado,15996.0,Não Verificado,Outro,4.2%,3,514.1325004164585,1,12
11992.0,Longo,11.1%,269.78,mais de 10 anos,Empréstimo,105795.0,Verificado,Cartão de Crédito,3.9%,0,428.1161086123605,5,3
5880.0,Longo,18.5%,154.79999999999998,9 anos,Alugado,58929.0,Fonte Verificada,Consolidação de Dívida,18.4%,0,299.99327003165087,3,8
3684.0,Curto,16.3%,130.93,mais de 10 anos,Alugado,17800.0,Fonte Verificada,Outro,20.9%,1,347.2527069798434,3,11
35115.0,Longo,18.2%,899.38,mais de 10 anos,Empréstimo,201000.0,Verificado,Outro,5.4%,0,399.4599366983175,1,5
17400.0,Longo,16.5%,431.47999999999996,mais de 10 anos,Empréstimo,30200.0,Fonte Verificada,Melhoria da Casa,1.5%,1,352.0789605197401,4,8
16104.0,Curto,10.6%,526.26,mais de 10 anos,Alugado,49000.0,Verificado,Cartão de Crédito,7.2%,0,410.33166749958355,6,7
15284.0,Longo,20.0%,406.6,menos de 1 ano,Alugado,56000.0,Fonte Verificada,Consolidação de Dívida,22.6%,0,359.79810094952524,2,1
25052.0,Longo,21.7%,694.53,9 anos,Próprio,82000.0,Verificado,Melhoria da Casa,14.4%,0,506.53056804930867,0,12
11434.0,Curto,11.5%,380.53000000000003,menos de 1 ano,Alugado,43000.0,Fonte Verificada,Mudança,13.2%,0,368.9318673996335,2,4
5426.0,Curto,14.3%,183.89999999999998,5 anos,Alugado,31000.0,Verificado,Consolidação de Dívida,22.8%,1,386.13226719973346,10,8
11970.0,Curto,6.6%,374.52,2 anos,Alugado,21000.0,Não Verificado,Consolidação de Dívida,12.8%,0,259.46593369981673,0,7
14892.0,Curto,8.9%,486.14,3 anos,Alugado,59280.0,Fonte Verificada,Consolidação de Dívida,7.8%,0,342.0166583374979,5,1
9863.0,Curto,8.9%,320.6,9 anos,Empréstimo,57528.0,Verificado,Cartão de Crédito,7.7%,0,366.8999167083125,1,8
5040.0,Curto,7.7%,161.04,menos de 1 ano,Outro,49000.0,Não Verificado,Cartão de Crédito,8.5%,0,305.33166749958355,0,8
2002.0,Curto,13.0%,67.47,3 anos,Empréstimo,28385.0,Não Verificado,Cartão de Crédito,19.2%,0,342.95802098950526,1,4
12358.0,Curto,10.4%,406.67,1 ano,Alugado,27960.0,Fonte Verificada,Consolidação de Dívida,13.2%,0,365.9297018157588,1,3
34889.0,Longo,20.2%,938.0899999999999,2 anos,Próprio,110000.0,Verificado,Pequena Empresa,6.2%,0,494.3963018490755,1,4
14866.0,Curto,6.9%,469.6,3 anos,Alugado,121000.0,Verificado,Consolidação de Dívida,12.0%,0,265.1292686989838,0,6
1974.0,Curto,13.5%,77.07000000000001,2 anos,Alugado,17200.0,Fonte Verificada,Carro,7.6%,0,285.2127269698484,0,8
5110.0,Curto,11.9%,170.26999999999998,6 anos,Alugado,29000.0,Verificado,Cartão de Crédito,16.1%,0,296.99900049975014,3,6
11925.0,Curto,10.4%,395.02000000000004,menos de 1 ano,Alugado,35000.0,Fonte Verificada,Consolidação de Dívida,14.5%,0,448.39880059970017,1,7
5121.0,Curto,6.9%,163.89000000000001,4 anos,Alugado,16800.0,Não Verificado,Consolidação de Dívida,3.6%,0,536.1860736298518,2,11
1314.0,Curto,14.9%,53.83,8 anos,Empréstimo,17200.0,Não Verificado,Casa,8.5%,0,375.2127269698484,0,9
6328.0,Curto,6.0%,188.72,7 anos,Empréstimo,62000.0,Não Verificado,Cartão de Crédito,22.6%,0,454.19790104947526,0,1
14923.0,Curto,11.0%,492.06,3 anos,Empréstimo,120000.0,Fonte Verificada,Pequena Empresa,10.1%,1,542.0626353489922,0,7
19987.0,Longo,18.8%,517.4399999999999,5 anos,Alugado,124271.0,Verificado,Pequena Empresa,22.0%,0,310.3472263868066,0,1
29710.0,Longo,17.3%,748.88,5 anos,Alugado,59500.0,Verificado,Pequena Empresa,11.5%,0,520.0313176744961,1,1
34860.0,Curto,10.7%,1144.02,6 anos,Empréstimo,225000.0,Verificado,Consolidação de Dívida,9.0%,0,524.0591370981176,0,10
12486.0,Longo,21.3%,343.27,menos de 1 ano,Empréstimo,100000.0,Fonte Verificada,Melhoria da Casa,5.5%,0,469.72996834915875,3,3
6025.0,Curto,7.5%,187.65,9 anos,Empréstimo,43200.0,Não Verificado,Melhoria da Casa,17.7%,0,524.9451940696318,1,6
10950.0,Longo,10.8%,247.3,mais de 10 anos,Empréstimo,74022.0,Verificado,Cartão de Crédito,22.9%,0,385.99896718307514,1,1
4908.0,Curto,9.9%,163.56,mais de 10 anos,Empréstimo,96000.0,Não Verificado,Melhoria da Casa,10.4%,0,554.4634349491921,0,5
11976.0,Curto,13.0%,412.83000000000004,2 anos,Alugado,73000.0,Verificado,Consolidação de Dívida,16.6%,0,463.93086789938366,0,9
